customer_tweet_id,support_tweet_id,customer_author_id,customer_text,support_text,customer_created_at,support_created_at,label,candidate_score
722486,722485,292982,@AppleSupport With the iOS update came atrocious battery life. Please fix this.,"@292982 We're glad to help with this. Be sure that you've updated to the latest version, which is iOS 11.0.2.",Fri Oct 06 12:34:39 +0000 2017,Fri Oct 06 15:34:30 +0000 2017,battery_charging,0.41598958
543738,543736,246307,@AppleSupport my iPhone keeps restarting!!!!!! Helpppp 😭😭,@246307 We're glad you reached out. Follow these steps: https://t.co/osZOKKTalm Let us know if that resolves the issue.,Sat Dec 02 08:16:04 +0000 2017,Sat Dec 02 16:24:00 +0000 2017,device_performance,0.3678739
389734,389733,208253,"degraded performance, draining battery, hanging lockscreen , that’s iOS 11.0.2.  @AppleSupport  you guys need to fix it and fast",@208253 We're happy to look into these issues with you. DM us which device you have and we'll get started. https://t.co/GDrqU22YpT,Mon Oct 09 11:17:46 +0000 2017,Mon Oct 09 15:01:30 +0000 2017,software_update,0.46370715
1540568,1540567,477448,@AppleSupport iPhone X is completely frozen. Will not turn off or restart. No apps can open. Help.,@477448 We are here to help. If you connect the device to power what happens?,Fri Nov 03 22:17:39 +0000 2017,Sat Nov 04 02:24:00 +0000 2017,device_performance,0.45563903
1093349,1093351,378031,"@AppleSupport Yes, I have restarted it three times but still same thing happening since I have installed the new update",@378031 OK.  Let's dig a little deeper.  Send us a DM letting us know which country you are located in. https://t.co/GDrqU2kzhr,Mon Oct 23 20:58:05 +0000 2017,Mon Oct 23 21:04:33 +0000 2017,software_update,0.37379944
2148043,2148041,631362,"@115858 please fix software issue. 😞 freezing music , slow ... etc",@631362 We want to help with that. Are you experiencing this only with your music? What's the device you're using?,Thu Nov 09 00:22:23 +0000 2017,Thu Nov 09 00:33:01 +0000 2017,device_performance,0.5133322
2837120,2837122,789648,@AppleSupport @789647 My screen is still crazy and unresponsive.. any help?,@789648 We’d be happy to help get your iPhone running properly.  Which iPhone and iOS version are you using?  Please reply in DM. https://t.co/GDrqU22YpT,Tue Nov 28 08:48:06 +0000 2017,Tue Nov 28 14:10:46 +0000 2017,device_performance,0.39327744
2048942,2048941,570706,"@AppleSupport why is iOS11 making my 7p slow as hell?
Frequent freezing and apps not responding is like a feature for this update.. fix it??",@570706 We are here to help whenever possible. DM the specific iOS version you are using currently to get started. https://t.co/GDrqU22YpT,Thu Oct 05 15:52:23 +0000 2017,Thu Oct 05 16:36:00 +0000 2017,software_update,0.5068575
595807,595806,204092,"@AppleSupport 11.2 released and added Apple Pay Cash, yet it’s nowhere to be found...iOS 11 has been a nightmare 🙄","@204092 Thanks for reaching out about those features. If you're in the US, those features will require iOS 11.2 and will begin rolling out early next week.",Sun Dec 03 18:14:03 +0000 2017,Sun Dec 03 19:00:01 +0000 2017,purchase_payment_order,0.4453408
1679164,1679162,510672,Yo @AppleSupport fix the autocorrect “i” so I️ don’t have to see I️ every time I️ attempt to type it,@510672 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 13:35:30 +0000 2017,Mon Nov 06 15:42:02 +0000 2017,keyboard_text_input,0.37073672
1572349,1572347,484713,@AppleSupport Just kidding apparently I️ can’t type I* here either. Wtf is going on?,@484713 We'd be happy to work with you on this. Take a look at the following resource: https://t.co/xXaXeeSRt9,Sat Nov 04 03:29:55 +0000 2017,Sat Nov 04 13:49:34 +0000 2017,keyboard_text_input,0.35963857
1473829,1473827,439417,@AppleSupport Where are my movies and tv shows I bought from iTunes and downloaded on the new iOS update?,"@439417 Thanks for contacting us, we can help you. Please follow the steps here to download past purchases: https://t.co/I39AyMJNgb",Fri Nov 03 00:45:53 +0000 2017,Fri Nov 03 01:50:26 +0000 2017,apple_app_service,0.43051368
2957115,2957113,816267,Hey @AppleSupport is there a site/bot/feed that provides updates when #iOSSwift and #xcode patches including compatibility changes are released? Asking for a friend :),@816267 We'd like to help. Your best bet is to follow the development news here: https://t.co/hEaoE4MHuT,Wed Nov 29 19:23:21 +0000 2017,Wed Nov 29 19:35:34 +0000 2017,software_update,0.3972804
1940901,1940900,577210,@AppleSupport why tf does my phone drop from 100%-20% in 12 seconds but charge back to 100% in 6 seconds?????,@577210 That doesn't sound right. We'll be happy to work with you to get to the bottom of this. Please DM us the iOS version running: https://t.co/GDrqU22YpT,Sun Oct 29 21:40:23 +0000 2017,Sun Oct 29 21:46:00 +0000 2017,battery_charging,0.39496168
2266079,2266077,659600,@AppleSupport 11.0.3 on my iPhone. Several apps have stopped working since the update. A message says to let the developer know.,"@659600  Some developers may not yet have provided updated versions of their apps compatible with the iOS 11 and later. We do however have an iOS 11.1.1 available. If you need help with updating, send us a DM. https://t.co/GDrqU22YpT",Sat Nov 11 03:55:18 +0000 2017,Sat Nov 11 04:45:50 +0000 2017,software_update,0.48024338
1858436,1858435,555697,@AppleSupport how do I roll my iPhone SE back to iOS 10?? iOS 11 has fucked up my phone royally. Thanks.,@555697 We're happy to help with your iPhone. DM us details of the issues you're experiencing and we'll get started. https://t.co/GDrqU22YpT,Thu Oct 19 13:22:01 +0000 2017,Thu Oct 19 14:44:00 +0000 2017,software_update,0.38193297
2550322,2550324,486664,@AppleSupport My apps become blacked out and unable to use. Phone service had plummeted. Apps freeze and I can’t do anything. Etc.,@486664 We'd like look into this a bit further with you. Let's meet up in DM. https://t.co/GDrqU22YpT,Mon Oct 30 14:58:42 +0000 2017,Mon Oct 30 15:16:00 +0000 2017,device_performance,0.38498554
2970202,2970201,665732,@AppleSupport my phone FREEZES when i play @210685 even after the shitty ass update you guys did fix this,"@665732 Thanks for contacting us about your iPhone's performance. We know how important it is to be able to use all the apps on your iPhone, and we'd like to help. To start, DM us with which iPhone you're using, and the exact iOS version. https://t.co/GDrqU22YpT",Thu Nov 30 00:21:08 +0000 2017,Thu Nov 30 00:34:26 +0000 2017,device_performance,0.37413764
1363298,1363299,437433,"@AppleSupport The device has been restarted, this happens to all contacts, cannot download over cellular.",@437433 Thanks for getting back to us. Let's meet in DM to work on these issues together. https://t.co/GDrqU22YpT,Mon Oct 30 13:13:14 +0000 2017,Mon Oct 30 14:14:56 +0000 2017,software_update,0.36827475
94839,94837,136608,Soooo are we going to pretend like the new iPhones don’t have massive autocorrect issues? I’d like to be able to type the word it without I.T autocorrecting to this: I.T just to name a single instance. @115858 @AppleSupport,@136608 We'd like to help! Would you mind please joining us in DM and letting us know your iOS version? You can check in Settings &gt; General &gt; About &gt; Version. https://t.co/GDrqU22YpT,Thu Nov 30 15:03:31 +0000 2017,Thu Nov 30 15:57:00 +0000 2017,keyboard_text_input,0.38199544
2944534,2944533,813410,Accidentally updated my phone last week and now it doesn’t work at all. Any comments @AppleSupport ? 😒,"@813410 We can provide assistance and help figure out what is going on with your iPhone, for sure. Is it no longer powering on? Provide us some more details to get started please.",Wed Nov 29 09:41:08 +0000 2017,Wed Nov 29 14:47:00 +0000 2017,software_update,0.41670376
1698407,1698405,431931,"@115858 @AppleSupport I was on WiFi, but Verizon Store WiFi. My question though, why was an update and install needed, if it was a new phone 🤷🏾‍♂️ #iphoneX","@431931 We understand your concern. DM us, and we can look into what's causing it to take so long. https://t.co/GDrqU22YpT",Mon Nov 06 23:09:16 +0000 2017,Mon Nov 06 23:58:26 +0000 2017,software_update,0.4309701
996659,996658,356003,phone lagging in approx every application after updating to ios11 @115858,@356003 We're glad to look into this with you. DM us your iOS version from Settings &gt; General &gt; About &gt; Version. Use the link below. https://t.co/GDrqU22YpT,Fri Nov 10 08:44:38 +0000 2017,Fri Nov 10 15:43:00 +0000 2017,software_update,0.35418546
2690871,2690873,222245,"@AppleSupport Ipad air 11.1.2
The screen freezes for about 2 minutes, cant do anything with it like turn it off or interact with it. Then it will go to a black screen with a loading circle for about 4 minutes and then its all working again but its done it many times today","@222245 Okay, we want you to have a device that you can rely on throughout the day without running into issues. Let's see what we can do to help you get down to the bottom of this. DM us to get started. https://t.co/GDrqU22YpT",Sun Nov 19 21:58:55 +0000 2017,Sun Nov 19 22:37:54 +0000 2017,device_performance,0.4811408
2795484,2795483,780074,@AppleSupport Is there a way to check the overall battery health of my iPhone 6S Plus?,@780074 We want to help. DM us and we'll work from there. https://t.co/GDrqU2kzhr,Tue Nov 21 21:24:15 +0000 2017,Tue Nov 21 22:16:54 +0000 2017,battery_charging,0.38802582
2434645,2434646,698610,@AppleSupport Yup wifi’s connected on all my devices and the songs don’t play on any of them ☹️,@698610 Where are you located? Let us know in DM. https://t.co/GDrqU22YpT,Mon Oct 30 22:58:15 +0000 2017,Mon Oct 30 23:05:00 +0000 2017,apple_app_service,0.3768475
549637,549636,247988,"Loving the new #iPhone update from @AppleSupport , all those black screens mid app use and having to enter the password continuously. 😡What’s the solution please?","@247988 Have you updated to iOS 11.2? Check out: https://t.co/osZOKKTalm This should resolve the issue. Be sure and backup first, and then let us know how it goes.",Sat Dec 02 12:36:14 +0000 2017,Sat Dec 02 18:27:53 +0000 2017,software_update,0.4135092
1002963,1002962,357411,@AppleSupport  @115858 I’ve got the iOS 11.0.3 update and my battery is draining so fast. Will there be another update coming out soon???????,"@357411 We're here for you. Send us a DM with the model of device you're using, and we'll continue there. https://t.co/GDrqU22YpT",Sun Oct 22 11:37:53 +0000 2017,Sun Oct 22 15:05:32 +0000 2017,software_update,0.41224542
2410237,2410235,692979,"Appalling service from @AppleSupport today in Milton Keynes, U.K. Customer service has significantly dropped. I didn’t mind paying a lot for an iphone as the good apple service came with it but not any more. Think I need a Samsung",@692979 We'd like to hear additional details about your visit. Send us a DM with details of what is going on. https://t.co/GDrqU22YpT,Tue Nov 14 16:11:53 +0000 2017,Tue Nov 14 16:38:00 +0000 2017,purchase_payment_order,0.504328
594006,594004,260690,@AppleSupport why isn’t my Apple Music working?? It’s been glitching for 3 damn days now! Why do I pay for this shit??!,"@260690 We want you to be able to use your Apple Music, and we'd like to help with the issue you're experiencing. Could you share a few details with us about what's going on? Also, which software version are you using on your device?",Thu Nov 09 22:46:49 +0000 2017,Fri Nov 10 01:04:30 +0000 2017,apple_app_service,0.43243703
873913,873915,327473,@AppleSupport Oh sorry! I cant access anymore to seccion privacity for give permissions to apps where use them multimedia docs (photos) since last actuali,@327473 Let us look into this with you. DM us the details here: https://t.co/GDrqU22YpT,Sat Oct 21 00:14:53 +0000 2017,Sat Oct 21 02:09:27 +0000 2017,photos_media,0.3503462
549652,549651,247993,Argh! Whats a @25089 #fanboy to do when his @115858 #iphone with the failed iOS 11.1.2 means I have to dial my phone's date settings back 5 days to get my phone to stop crashing #NoFriendsOnZwift #RaceFinished5DaysAgo,"@247993 We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/osZOKKTalm If you need further assistance, let us know.",Sat Dec 02 12:42:21 +0000 2017,Sat Dec 02 18:25:52 +0000 2017,software_update,0.3956451
1282394,1282392,420008,@115858 why did my phone hold charge before the update and not now?? could go days before.. now not even a half day.. on 8% already???,"@420008 We'd like to check into this with you. To get started, could you let us know which iPhone &amp; iOS version you're using?",Thu Oct 26 16:57:29 +0000 2017,Thu Oct 26 17:40:38 +0000 2017,battery_charging,0.42463696
1168615,1168617,394879,@AppleSupport Yep it just will not connect. Should my Bluetooth and Wi-Fi be on?,"@394879 Yes, let's connect to both to pair the devices. Follow this article: https://t.co/ojjT4WdXTC Let us know if it helps.",Sun Oct 15 20:07:25 +0000 2017,Sun Oct 15 20:18:01 +0000 2017,connectivity,0.3929451
92523,92525,136033,@AppleSupport 11.1.2.  iPhone 6 (upgrade is coming),@136033 Thanks. Let's look into that further. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 30 15:51:20 +0000 2017,Thu Nov 30 16:19:35 +0000 2017,software_update,0.35887304
1148805,1148803,390344,Hey @AppleSupport ... did your update and now my phone freezes all of the time and my battery drains faster than Dale Jr on race day. Thanks,@390344 We'd love to help.  Which iPhone and specific update did you install?  Please let us know in DM. https://t.co/GDrqU22YpT,Tue Oct 24 13:42:44 +0000 2017,Tue Oct 24 14:40:01 +0000 2017,device_performance,0.3805607
366560,2067863,611511,@115858 ios 11 troubling a lot on my i phone 7 plus please fix the bug.,@611511 We are here to help whenever possible. DM the specific issue you are seeing with your iPhone to get started. https://t.co/GDrqU22YpT,Sun Oct 08 05:41:50 +0000 2017,Sun Oct 08 14:19:56 +0000 2017,software_update,0.40317243
2436428,2436430,698995,@AppleSupport 7+ and the newest version. Just link me IOS 10 bc iOS 11 trash and will always be trash,@698995 We don't have a way to downgrade the iOS version. Send us a DM and we can continue troubleshooting. https://t.co/GDrqU22YpT,Sun Oct 29 20:43:33 +0000 2017,Sun Oct 29 20:54:27 +0000 2017,software_update,0.40043342
1678475,1678474,510512,@115858 Thanks making the iPhone 6 UNUSABLE with the new update!!! Can‘t even delete multiple pictures at once w/o crashing 🤬?!,@510512 We can help. What iOS version is the iPhone currently on? https://t.co/GDrqU22YpT,Mon Nov 06 07:52:15 +0000 2017,Mon Nov 06 15:26:01 +0000 2017,photos_media,0.39384824
887155,887157,330644,"@AppleSupport I’m using iPhone 7 with IOS 11.0.2 , it’s really ruined my battery. How to fix it ?",@330644 We're here to help! Meet us in DM and we'll look into your battery issues: https://t.co/GDrqU22YpT,Sat Oct 21 08:24:46 +0000 2017,Sat Oct 21 17:01:00 +0000 2017,battery_charging,0.35981563
1002983,1002980,357416,@AppleSupport Hello Apple by just keeping my iPhone 6 screen open the battery consumes 1% every 5 mins. Is this normal?. I’m using new phone,@357416 We'd love to help with battery life. Do you know what version of the iOS is on the device?,Sun Oct 22 11:02:07 +0000 2017,Sun Oct 22 15:00:39 +0000 2017,battery_charging,0.4272089
1150971,1150970,390848,If my life depended on my #iphone I'd be dead by now... Every iOS update makes it slower and slower.. #appleyousuck #changintoandroid #betterandfaster @115858 @AppleSupport,@390848 We want you to be able to rely on your iPhone and are here to help. Do you notice issues with any apps in particular?,Tue Oct 24 14:38:48 +0000 2017,Tue Oct 24 15:13:46 +0000 2017,software_update,0.40197912
361438,361437,201594,"Why !!! System34.9G
 #ipad mini 4 #ios11update #Apple @115858 https://t.co/JXYc2Q4iLZ","@201594 We can help with this. Meet us in DM, and we'll take a look at this together. https://t.co/GDrqU22YpT",Sun Oct 08 15:08:03 +0000 2017,Sun Oct 08 17:34:01 +0000 2017,software_update,0.38886023
2872444,2872443,797526,@115858 @AppleSupport  this is ridiculous so my phones completely fine but it starts acting up as soon as the new iPhone 8 and X comes out. My phone was in perfect condition and now it wants to start freezing and randomly turning off. Bullshit man cba,"@797526 Hey there! Thanks or reaching out to let us know you're having some trouble. We'd be happy to look into this, but we'll need to know some things. Would you mind sending us a DM with specific details about the freezing and abrupt powering off? We'll go from there. https://t.co/GDrqU22YpT",Mon Nov 13 16:46:04 +0000 2017,Mon Nov 13 17:45:33 +0000 2017,device_performance,0.47344097
1395656,1395654,249941,Why do I get this at the corner of some of my photos and then can’t use them? It’s annoying @115858 @AppleSupport. https://t.co/6bBAJdWELF,@249941 We know how important your photos are. We'll be happy to look into what's going on. Which device and OS version are you on?,Sat Oct 28 12:34:40 +0000 2017,Sat Oct 28 14:42:29 +0000 2017,photos_media,0.36886534
2739492,2739491,767535,"Mac High Sierra OS upgrade. Five hours of my life I won't get again.... @115858 @AppleSupport 
😠 https://t.co/HjzcHEk9QU","@767535 We're here for you. Send us a DM, and we'll take a closer look at your Mac together there. https://t.co/GDrqU22YpT",Mon Nov 20 17:14:09 +0000 2017,Mon Nov 20 17:23:00 +0000 2017,software_update,0.3616826
515895,515892,238874,"@AppleSupport Hi, my iPhone6+ keeps on restarting (screen goes black and spinning cursor shows up) every 2mins or so. Please advise how to resolve.","@238874 Thank you for reaching out. We're here to help. To help isolate the issue, could you please verify your current iOS version? Also, when did this start happening?",Sat Dec 02 00:13:04 +0000 2017,Sat Dec 02 00:52:53 +0000 2017,device_performance,0.39032102
1012359,1012357,359547,@AppleSupport can you reset my security questions for me?,@359547 We can help. Use the link to get to our Apple ID support for help with your security questions: https://t.co/UJm15vmMM2,Sun Oct 22 16:53:22 +0000 2017,Sun Oct 22 18:00:00 +0000 2017,apple_id_account,0.37045786
746890,746889,298545,@AppleSupport I updated my phone last night and now all my music from Apple Music is gone and I can’t get it back!! Please HELP!,@298545 We'd like to help. Go to Settings &gt; Music and turn the iCloud Music Library off. Restart your iPhone and turn it back on.,Wed Oct 11 16:06:24 +0000 2017,Wed Oct 11 16:48:00 +0000 2017,apple_app_service,0.35334817
596889,596888,261495,@AppleSupport I’m having trouble download photos/videos from the iCloud into my new iPhone. Does this take time or am I doing something wrong???,@261495 Congratulations on your new iPhone! We know how important it is to have your photos. Let's get you in touch with our Photos experts. Choose Apps &amp; Software &gt; iOS Apps &gt; Photos for iOS here: https://t.co/IBIY3vMgPj,Sun Dec 03 18:40:39 +0000 2017,Sun Dec 03 19:22:28 +0000 2017,software_update,0.4290376
1963383,1963382,354318,Anyone else having trouble with the Apple Server? I just keep getting error messages. @AppleSupport,@354318 We'd like to help! Where are you getting an error about Apple Servers? What does it say exactly?,Tue Oct 31 01:09:17 +0000 2017,Tue Oct 31 01:16:00 +0000 2017,software_update,0.3518018
1331249,1331248,430564,@AppleSupport annoyed of being charged for apps I don’t have,@430564 We'd like to see how we can help. Send us a DM with more information and we'll work from there: https://t.co/GDrqU22YpT,Fri Oct 27 04:06:17 +0000 2017,Fri Oct 27 12:50:00 +0000 2017,purchase_payment_order,0.38153017
2583241,2583240,732057,"I find myself having to restart my iPhone 8 on an almost daily basis because it slows down, lags, and stutters. Fix it, @AppleSupport",@732057 We'd be happy to look into this with you. DM us your iOS version and we'll go from there. You can locate the version number in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,Thu Nov 16 22:37:15 +0000 2017,Thu Nov 16 23:14:55 +0000 2017,device_performance,0.3907557
2758335,2758334,771889,"@AppleSupport My 6S Plus has battery drain on iOS 11.1.Went to apple store recently, they said battery only 10% worn.They suggested wiping/restoring phone.  Did that.Playing a game or app updates drains battery % very quickly.Then plugging back in, the % raises quickly.","@771889 We can certainly look into what's going on so we can get your device working normally. We know how important it is for your device to stay charged properly. 

Can you let us know more about the drain you see when updating apps? 

Let's meet up in DM to continue: https://t.co/GDrqU22YpT",Thu Nov 09 20:12:07 +0000 2017,Thu Nov 09 21:15:55 +0000 2017,battery_charging,0.4470023
2301709,2301708,433157,.@115858 why are my messages sending as a text SIX times but also telling me “message failed to send”. This is not okay and your products suck after a new one comes out. That’s not acceptable.,"@433157 We'll help get your Messages on track. Send us a DM with the device and iOS version we're working with today, and we'll get started. https://t.co/GDrqU22YpT",Sun Nov 12 14:43:38 +0000 2017,Sun Nov 12 18:12:27 +0000 2017,messaging,0.47757822
267785,267783,179851,The newest @115858 update 4 the iPhone has the be the worst thing ever. My phone is practically unusable w/ all the glitches from the update,@179851 That's not the experience we want you to have. So we're sure what's the exact iOS running on your iPhone?,Thu Oct 05 23:37:04 +0000 2017,Fri Oct 06 00:19:00 +0000 2017,software_update,0.42690256
2077684,2077683,614475,"iOS 11 has been one of the worst updates, hate to see small glitches like this. WhatsApp screen gets stuck at the search@Apple @AppleSupport https://t.co/aCfekH5bZb","@614475 We'd like to see how we can help. Send us a DM with the iOS version your iPhone is running, and we'll meet you there. https://t.co/GDrqU2kzhr",Mon Oct 09 07:35:43 +0000 2017,Mon Oct 09 14:01:26 +0000 2017,software_update,0.3961069
1203534,1203533,402739,@AppleSupport You really need to sort out the software updates. My phone is freezing and turning itself off all of time since 11.0.3,"@402739 We want to help you get your iPhone back to working properly. Does the iPhone freeze completely, or run slowly?  Which iPhone?",Wed Oct 25 09:11:04 +0000 2017,Wed Oct 25 13:46:39 +0000 2017,device_performance,0.51126856
177835,177834,157889,@AppleSupport both my mom and I were transferred to an Apple care rep from Verizon. After being on hold for ~10 minutes the line went dead. Lazy Apple care reps tonight?,"@157889 While there are some issues that have to be handled by the carrier, we'll do everything we can to help. What's the issue you're experiencing?",Sat Nov 25 00:58:05 +0000 2017,Sat Nov 25 01:06:00 +0000 2017,purchase_payment_order,0.40171346
2054377,2054376,607586,This last #ios #softwareupdate  sucks... 👎🏼 my phone keeps hanging. Bad scene @115858 @AppleSupport,@607586 We'd like to hear more about what's happening. DM us about the issues you're experiencing and we'll continue there. https://t.co/GDrqU22YpT,Thu Oct 05 03:41:43 +0000 2017,Thu Oct 05 12:31:31 +0000 2017,software_update,0.5278979
2308720,2308719,669663,Yo @115858 @AppleSupport ever since this last update my phone has crashed multiple times a day and it’s relatively new. What is going on?!,@669663 We want to help. Send us a DM and tell us which iPhone you have so we can help you. https://t.co/GDrqU22YpT,Mon Nov 13 01:50:09 +0000 2017,Mon Nov 13 02:19:27 +0000 2017,software_update,0.42238557
2007702,2007701,593693,"@AppleSupport  fix whatever y’all doing with these updates . My phone always glitches when I update it . 
Im about to get an Android",@593693 We’re happy to help with any complications you’re facing? Could you let us know more details via a DM? We’ll go from there. https://t.co/GDrqU22YpT,Sat Nov 04 05:09:39 +0000 2017,Sat Nov 04 14:51:00 +0000 2017,software_update,0.417105
1201346,1201345,402264,"@115858 ios11 needs lot of improvements, m not able to download anything from apple store🙇🏻‍♀️ #apple very disappointed 😔",@402264 Let us help! DM us which device you’re using and your exact iOS version. We’ll continue working there. https://t.co/GDrqU22YpT,Wed Oct 25 05:54:46 +0000 2017,Wed Oct 25 13:09:15 +0000 2017,software_update,0.5079191
1416991,1416989,449330,@AppleSupport is Apple Music song’s also Mastered for iTunes? Or is it only just for drm-free iTunes Store Music?,"@449330 Some content is, some isn't. You'll find more info on ""Mastered for iTunes"" at the following link: https://t.co/fIJxeeqAfq",Mon Oct 16 17:23:42 +0000 2017,Mon Oct 16 17:37:00 +0000 2017,apple_app_service,0.35819545
1941145,1941144,577280,@AppleSupport Yes and the battery life is definitely worse since the last upgrade,@577280 Which version of iOS 11 are you currently running? You can check in Settings &gt; General &gt; About &gt; Version. Let us know in DM. https://t.co/GDrqU22YpT,Sun Oct 29 22:30:35 +0000 2017,Sun Oct 29 22:34:00 +0000 2017,battery_charging,0.3705976
2322498,2322495,672977,@116333 Really what’s happening to the last update an apple I will afraid it updated Need really to solve the problem,@672977 We'd like to help if possible. DM us more information about the issues you're having and we'll go from there. https://t.co/GDrqU22YpT,Mon Nov 13 14:21:36 +0000 2017,Mon Nov 13 14:38:34 +0000 2017,software_update,0.39090025
2454524,2454523,696400,How I Had The WORST Apple Experience EVER!! https://t.co/bHoUBn56qv via @126972 @115858,@696400 Hey there. We want to see if we can do anything to help. We want to make sure you have the best experience possible. DM us and we'll see what we can do. https://t.co/GDrqU22YpT,Wed Nov 15 03:15:53 +0000 2017,Wed Nov 15 03:42:31 +0000 2017,apple_app_service,0.369891
2752702,2752700,770592,@115858 since the new IOS update my Iphone is really buggy and slow. Is this a coincidence? BTW My iPhone 6S is less than 9 months old. #coincidence #apple #techproblems,"@770592 Let's look into this together. First, what's the exact iOS version you're running right now? You can find this at Settings &gt; General &gt; About.

Then, let us know more about what is happening. The more detail you can provide, the better we'll be able to help.",Tue Nov 21 00:55:48 +0000 2017,Tue Nov 21 01:07:36 +0000 2017,software_update,0.38917437
934440,934442,189081,"@AppleSupport The iPhone started at 100% charge at the start, and then dropped to 50% after 3 hours, yes",@189081 Thanks for that info. Which iPhone do you have &amp; what version of iOS is currently installed?,Sat Oct 21 20:54:58 +0000 2017,Sat Oct 21 22:35:29 +0000 2017,battery_charging,0.3952707
489604,489603,231605,@AppleSupport When will ios11.2 be released and will it fix the battery issues? My battery is nuts since the update. My 6s depletes suddenly by 80% at random times and is now wholly unreliable.,@231605 We can help with battery life.  Could you DM us and let us know what country you're located in? https://t.co/GDrqU22YpT,Fri Dec 01 15:49:23 +0000 2017,Fri Dec 01 16:36:34 +0000 2017,software_update,0.4081211
1364798,1364797,437763,@115858 on track to be a trillion$ company and can't open their own website on time. #IphoneXPreOrder #applefail #iPhoneX,@437763 Let's get you in touch with our online sales support team for more help. This shows how to connect: https://t.co/8yjRd1Xo0i,Fri Oct 27 19:21:51 +0000 2017,Fri Oct 27 21:25:00 +0000 2017,apple_app_service,0.35351145
2266722,2266720,659773,@AppleSupport restoring an iCloud backup on my new iPhone. Photos and videos haven’t gone across... I’ve erased iPhone and restored several times - what is happening?! 🤭,@659773 Hi there! Do you know if you use iCloud Photo Library with your device? Or did you use it previously?,Fri Nov 10 22:40:35 +0000 2017,Sat Nov 11 00:36:52 +0000 2017,photos_media,0.38937956
2117872,2117871,536747,@AppleSupport hey Apple quick question can you tell me why I can’t download any app,@536747 DM any error you are seeing to continue. https://t.co/GDrqU22YpT,Wed Nov 08 05:20:47 +0000 2017,Wed Nov 08 14:27:35 +0000 2017,software_update,0.47186518
1898051,1898054,565693,@AppleSupport I buy this iPhone just few weeks. Everything smooth until I install new iOS 11.0.3.,"@565693 Understood. Please DM us additional details regarding the issue, and we'll continue there. https://t.co/GDrqU22YpT",Thu Oct 19 03:31:07 +0000 2017,Thu Oct 19 12:22:28 +0000 2017,software_update,0.49565703
385961,385963,207374,"@AppleSupport Ok..
I'm send message..",@207374 We've received your message in DM and will continue with you from there.,Mon Oct 09 15:50:16 +0000 2017,Mon Oct 09 17:22:00 +0000 2017,messaging,0.37451273
2289041,2289040,665015,@115858 why do you make it so difficult for me to get my old photos on my new phone? Even after a restore? Like literally I’m so mad I could cry,"@665015 Having access to all of your photos is important, and we can help. DM us and let us know if you were restoring from an iCloud backup or an iTunes backup when you noticed this issue: https://t.co/GDrqU22YpT",Sun Nov 12 03:11:33 +0000 2017,Sun Nov 12 04:54:30 +0000 2017,photos_media,0.41759607
1999892,1999891,564060,IOS 11.1 fixed nothing and created more problems. Thanks @115858 @AppleSupport,@564060 We'd love to help. What issues is your iPhone experiencing after the update? DM us details and we'll get started. https://t.co/GDrqU22YpT,Thu Nov 02 20:12:15 +0000 2017,Thu Nov 02 22:25:00 +0000 2017,software_update,0.36619803
1963189,1963188,582090,@115858 @AppleSupport when are you going to take accountability for the fact your updates have ruined our phones?! I never have a battery...,@582090 We certainly want to look into the problem with your battery. Send us a DM with which version of iOS you're updated to. https://t.co/GDrqU22YpT,Tue Oct 31 01:29:23 +0000 2017,Tue Oct 31 01:41:28 +0000 2017,battery_charging,0.36871597
1934223,1934222,575533,iOS 11.03 is absolute garbage my phone is almost unusable @115858,@575533 We're here to help. What is going on with your device? Send us a DM so we can look into what's going on. https://t.co/GDrqU22YpT,Sun Oct 29 02:33:24 +0000 2017,Sun Oct 29 02:48:27 +0000 2017,software_update,0.41289914
1785232,1785230,446608,"@AppleSupport Ordered at 3 am &amp; got a reservation #.  Email arrived, went to purchase but Apple will not honor it be/ I have a PO Box. 😠",@446608 We'd like to help. DM us what country or region you're located in. https://t.co/GDrqU22YpT,Sat Oct 28 01:41:34 +0000 2017,Sat Oct 28 02:48:34 +0000 2017,purchase_payment_order,0.4477056
2010405,2010404,594484,@115858 I️ think there’s a bug with the “I️” (capital I️ specifically) on in my keyboard suggestions it’s popping up as a A and box with a ?,@594484 We're here for you. Check out https://t.co/xU1AGHStV6 for steps to address this concern and DM us if we can help further. https://t.co/GDrqU22YpT,Sun Nov 05 01:17:40 +0000 2017,Sun Nov 05 03:50:25 +0000 2017,keyboard_text_input,0.37780887
1930524,1930523,574468,@AppleSupport 11.0.3 drains battery too fast and the home button is frequently unresponsive... need a fix ASAP!!,@574468 Hi. We'd like to look into your issues. DM us and tell us if you have any pending app updates in the App Store. https://t.co/GDrqU22YpT,Sat Oct 28 05:02:14 +0000 2017,Sat Oct 28 13:14:00 +0000 2017,battery_charging,0.3872894
